parking_id,timestamp,nb_libre,nb_total,ouvert
240,2026-04-19T20:52:59.925333,231,234,1
241,2026-04-19T20:52:59.925333,0,0,1
723,2026-04-19T20:52:59.925333,75,105,1
663,2026-04-19T20:52:59.925333,234,250,1
1613,2026-04-19T20:52:59.925333,0,0,1
1575,2026-04-19T20:52:59.925333,0,103,1
1583,2026-04-19T20:52:59.925333,342,639,1
2053,2026-04-19T20:52:59.925333,0,0,1
1773,2026-04-19T20:52:59.925333,288,400,1
1856,2026-04-19T20:52:59.925333,0,0,1
1753,2026-04-19T20:52:59.925333,115,396,1
246,2026-04-19T20:53:05.430253,327,379,1
464,2026-04-19T20:53:05.430253,0,0,1
593,2026-04-19T20:53:05.430253,267,341,1
624,2026-04-19T20:53:05.430253,238,250,1
643,2026-04-19T20:53:05.430253,867,930,1
213,2026-04-19T20:53:05.430253,151,400,1
214,2026-04-19T20:53:05.430253,201,206,1
220,2026-04-19T20:53:05.430253,1014,1230,1
222,2026-04-19T20:53:05.430253,191,438,1
223,2026-04-19T20:53:05.430253,0,270,1
224,2026-04-19T20:53:05.430253,225,338,1
252,2026-04-19T20:53:05.430253,0,0,1
253,2026-04-19T20:53:05.430253,0,767,1
254,2026-04-19T20:53:05.430253,0,0,1
256,2026-04-19T20:53:05.430253,352,366,1
259,2026-04-19T20:53:05.430253,57,57,1
263,2026-04-19T20:53:05.430253,148,151,1
270,2026-04-19T20:53:05.430253,382,396,1
272,2026-04-19T20:53:05.430253,0,0,1
278,2026-04-19T20:53:05.430253,148,148,1
280,2026-04-19T20:53:05.430253,0,0,1
273,2026-04-19T20:53:05.430253,216,220,1
229,2026-04-19T20:53:05.430253,307,842,1
230,2026-04-19T20:53:05.430253,314,410,1
232,2026-04-19T20:53:05.430253,0,0,1
243,2026-04-19T20:53:05.430253,0,0,1
218,2026-04-19T20:53:05.430253,171,399,1
773,2026-04-19T20:53:05.430253,177,300,1
783,2026-04-19T20:53:05.430253,46,46,1
266,2026-04-19T20:53:05.430253,200,285,1
1983,2026-04-19T20:53:05.430253,102,103,1
1663,2026-04-19T20:53:05.430253,0,0,1
2123,2026-04-19T20:53:05.430253,0,0,1
244,2026-04-19T20:53:05.430253,204,211,1
248,2026-04-19T20:53:05.430253,0,0,1
255,2026-04-19T20:53:05.430253,193,200,1
211,2026-04-19T20:53:05.430253,238,242,1
212,2026-04-19T20:53:05.430253,193,193,0
225,2026-04-19T20:53:05.430253,188,361,1
226,2026-04-19T20:53:05.430253,328,415,1
251,2026-04-19T20:53:05.430253,0,0,1
261,2026-04-19T20:53:05.430253,962,962,1
262,2026-04-19T20:53:05.430253,201,204,1
264,2026-04-19T20:53:05.430253,140,149,1
265,2026-04-19T20:53:05.430253,575,600,1
267,2026-04-19T20:53:05.430253,0,0,1
274,2026-04-19T20:53:05.430253,0,0,1
277,2026-04-19T20:53:05.430253,207,218,1
231,2026-04-19T20:53:05.430253,431,550,1
233,2026-04-19T20:53:05.430253,236,415,1
235,2026-04-19T20:53:05.430253,250,279,1
239,2026-04-19T20:53:05.430253,387,566,1
242,2026-04-19T20:53:05.430253,0,0,1
743,2026-04-19T20:53:05.430253,142,274,1
2003,2026-04-19T20:53:05.430253,0,0,1
2143,2026-04-19T20:53:05.430253,0,0,0
2113,2026-04-19T20:53:05.430253,0,0,1
245,2026-04-19T20:53:05.430253,397,540,1
247,2026-04-19T20:53:05.430253,0,323,1
503,2026-04-19T20:53:05.430253,0,600,1
603,2026-04-19T20:53:05.430253,0,0,1
623,2026-04-19T20:53:05.430253,620,620,1
215,2026-04-19T20:53:05.430253,272,634,1
216,2026-04-19T20:53:05.430253,234,466,1
217,2026-04-19T20:53:05.430253,613,950,1
219,2026-04-19T20:53:05.430253,70,70,0
221,2026-04-19T20:53:05.430253,218,399,1
227,2026-04-19T20:53:05.430253,1025,1300,1
228,2026-04-19T20:53:05.430253,83,400,1
250,2026-04-19T20:53:05.430253,0,0,1
257,2026-04-19T20:53:05.430253,59,137,1
258,2026-04-19T20:53:05.430253,29,80,1
260,2026-04-19T20:53:05.430253,52,52,1
268,2026-04-19T20:53:05.430253,0,0,1
269,2026-04-19T20:53:05.430253,392,393,0
271,2026-04-19T20:53:05.430253,0,0,1
275,2026-04-19T20:53:05.430253,332,400,1
276,2026-04-19T20:53:05.430253,168,168,0
279,2026-04-19T20:53:05.430253,590,590,1
321,2026-04-19T20:53:05.430253,143,146,1
331,2026-04-19T20:53:05.430253,174,225,1
333,2026-04-19T20:53:05.430253,0,0,1
451,2026-04-19T20:53:05.430253,397,399,1
450,2026-04-19T20:53:05.430253,0,0,1
234,2026-04-19T20:53:05.430253,61,120,1
237,2026-04-19T20:53:05.430253,0,160,1
238,2026-04-19T20:53:05.430253,29,92,1
240,2026-04-19T20:53:05.430253,231,234,1
241,2026-04-19T20:53:05.430253,0,0,1
723,2026-04-19T20:53:05.430253,75,105,1
663,2026-04-19T20:53:05.430253,234,250,1
1613,2026-04-19T20:53:05.430253,0,0,1
1575,2026-04-19T20:53:05.430253,0,103,1
1583,2026-04-19T20:53:05.430253,342,639,1
2053,2026-04-19T20:53:05.430253,0,0,1
1773,2026-04-19T20:53:05.430253,288,400,1
1856,2026-04-19T20:53:05.430253,0,0,1
1753,2026-04-19T20:53:05.430253,115,396,1
246,2026-04-19T20:53:10.581213,327,379,1
464,2026-04-19T20:53:10.581213,0,0,1
593,2026-04-19T20:53:10.581213,267,341,1
624,2026-04-19T20:53:10.581213,238,250,1
643,2026-04-19T20:53:10.581213,867,930,1
213,2026-04-19T20:53:10.581213,151,400,1
214,2026-04-19T20:53:10.581213,201,206,1
220,2026-04-19T20:53:10.581213,1014,1230,1
222,2026-04-19T20:53:10.581213,191,438,1
223,2026-04-19T20:53:10.581213,0,270,1
224,2026-04-19T20:53:10.581213,225,338,1
252,2026-04-19T20:53:10.581213,0,0,1
253,2026-04-19T20:53:10.581213,0,767,1
254,2026-04-19T20:53:10.581213,0,0,1
256,2026-04-19T20:53:10.581213,352,366,1
259,2026-04-19T20:53:10.581213,57,57,1
263,2026-04-19T20:53:10.581213,148,151,1
270,2026-04-19T20:53:10.581213,382,396,1
272,2026-04-19T20:53:10.581213,0,0,1
278,2026-04-19T20:53:10.581213,148,148,1
280,2026-04-19T20:53:10.581213,0,0,1
273,2026-04-19T20:53:10.581213,216,220,1
229,2026-04-19T20:53:10.581213,307,842,1
230,2026-04-19T20:53:10.581213,314,410,1
232,2026-04-19T20:53:10.581213,0,0,1
243,2026-04-19T20:53:10.581213,0,0,1
218,2026-04-19T20:53:10.581213,171,399,1
773,2026-04-19T20:53:10.581213,177,300,1
783,2026-04-19T20:53:10.581213,46,46,1
266,2026-04-19T20:53:10.581213,200,285,1
1983,2026-04-19T20:53:10.581213,102,103,1
1663,2026-04-19T20:53:10.581213,0,0,1
2123,2026-04-19T20:53:10.581213,0,0,1
244,2026-04-19T20:53:10.581213,204,211,1
248,2026-04-19T20:53:10.581213,0,0,1
255,2026-04-19T20:53:10.581213,193,200,1
211,2026-04-19T20:53:10.581213,238,242,1
212,2026-04-19T20:53:10.581213,193,193,0
225,2026-04-19T20:53:10.581213,188,361,1
226,2026-04-19T20:53:10.581213,328,415,1
251,2026-04-19T20:53:10.581213,0,0,1
261,2026-04-19T20:53:10.581213,962,962,1
262,2026-04-19T20:53:10.581213,201,204,1
264,2026-04-19T20:53:10.581213,140,149,1
265,2026-04-19T20:53:10.581213,575,600,1
267,2026-04-19T20:53:10.581213,0,0,1
274,2026-04-19T20:53:10.581213,0,0,1
277,2026-04-19T20:53:10.581213,207,218,1
231,2026-04-19T20:53:10.581213,431,550,1
233,2026-04-19T20:53:10.581213,236,415,1
235,2026-04-19T20:53:10.581213,250,279,1
239,2026-04-19T20:53:10.581213,387,566,1
242,2026-04-19T20:53:10.581213,0,0,1
743,2026-04-19T20:53:10.581213,142,274,1
2003,2026-04-19T20:53:10.581213,0,0,1
2143,2026-04-19T20:53:10.581213,0,0,0
2113,2026-04-19T20:53:10.581213,0,0,1
245,2026-04-19T20:53:10.581213,397,540,1
247,2026-04-19T20:53:10.581213,0,323,1
503,2026-04-19T20:53:10.581213,0,600,1
603,2026-04-19T20:53:10.581213,0,0,1
623,2026-04-19T20:53:10.581213,620,620,1
215,2026-04-19T20:53:10.581213,272,634,1
216,2026-04-19T20:53:10.581213,234,466,1
217,2026-04-19T20:53:10.581213,613,950,1
219,2026-04-19T20:53:10.581213,70,70,0
221,2026-04-19T20:53:10.581213,218,399,1
227,2026-04-19T20:53:10.581213,1025,1300,1
228,2026-04-19T20:53:10.581213,83,400,1
250,2026-04-19T20:53:10.581213,0,0,1
257,2026-04-19T20:53:10.581213,59,137,1
258,2026-04-19T20:53:10.581213,29,80,1
260,2026-04-19T20:53:10.581213,52,52,1
268,2026-04-19T20:53:10.581213,0,0,1
269,2026-04-19T20:53:10.581213,392,393,0
271,2026-04-19T20:53:10.581213,0,0,1
275,2026-04-19T20:53:10.581213,332,400,1
276,2026-04-19T20:53:10.581213,168,168,0
279,2026-04-19T20:53:10.581213,590,590,1
321,2026-04-19T20:53:10.581213,143,146,1
331,2026-04-19T20:53:10.581213,174,225,1
333,2026-04-19T20:53:10.581213,0,0,1
451,2026-04-19T20:53:10.581213,397,399,1
450,2026-04-19T20:53:10.581213,0,0,1
234,2026-04-19T20:53:10.581213,61,120,1
237,2026-04-19T20:53:10.581213,0,160,1
238,2026-04-19T20:53:10.581213,29,92,1
240,2026-04-19T20:53:10.581213,231,234,1
241,2026-04-19T20:53:10.581213,0,0,1
723,2026-04-19T20:53:10.581213,75,105,1
663,2026-04-19T20:53:10.581213,234,250,1
1613,2026-04-19T20:53:10.581213,0,0,1
1575,2026-04-19T20:53:10.581213,0,103,1
1583,2026-04-19T20:53:10.581213,342,639,1
2053,2026-04-19T20:53:10.581213,0,0,1
1773,2026-04-19T20:53:10.581213,288,400,1
1856,2026-04-19T20:53:10.581213,0,0,1
1753,2026-04-19T20:53:10.581213,115,396,1
245,2026-04-19T20:56:05.433976,396,540,1
464,2026-04-19T20:56:05.433976,0,0,1
593,2026-04-19T20:56:05.433976,264,341,1
623,2026-04-19T20:56:05.433976,620,620,1
643,2026-04-19T20:56:05.433976,867,930,1
211,2026-04-19T20:56:05.433976,238,242,1
220,2026-04-19T20:56:05.433976,1015,1230,1
223,2026-04-19T20:56:05.433976,0,270,1
224,2026-04-19T20:56:05.433976,225,338,1
252,2026-04-19T20:56:05.433976,0,0,1
253,2026-04-19T20:56:05.433976,0,767,1
254,2026-04-19T20:56:05.433976,0,0,1
258,2026-04-19T20:56:05.433976,29,80,1
259,2026-04-19T20:56:05.433976,57,57,1
262,2026-04-19T20:56:05.433976,201,204,1
269,2026-04-19T20:56:05.433976,392,393,0
272,2026-04-19T20:56:05.433976,0,0,1
275,2026-04-19T20:56:05.433976,332,400,1
280,2026-04-19T20:56:05.433976,0,0,1
321,2026-04-19T20:56:05.433976,143,146,1
451,2026-04-19T20:56:05.433976,396,399,1
229,2026-04-19T20:56:05.433976,304,842,1
230,2026-04-19T20:56:05.433976,315,410,1
232,2026-04-19T20:56:05.433976,0,0,1
234,2026-04-19T20:56:05.433976,62,120,1
238,2026-04-19T20:56:05.433976,29,92,1
243,2026-04-19T20:56:05.433976,0,0,1
218,2026-04-19T20:56:05.433976,172,399,1
663,2026-04-19T20:56:05.433976,233,250,1
773,2026-04-19T20:56:05.433976,177,300,1
783,2026-04-19T20:56:05.433976,46,46,1
1583,2026-04-19T20:56:05.433976,339,639,1
1663,2026-04-19T20:56:05.433976,0,0,1
2123,2026-04-19T20:56:05.433976,0,0,1
244,2026-04-19T20:56:05.433976,205,211,1
246,2026-04-19T20:56:05.433976,327,379,1
248,2026-04-19T20:56:05.433976,0,0,1
212,2026-04-19T20:56:05.433976,193,193,0
214,2026-04-19T20:56:05.433976,201,206,1
215,2026-04-19T20:56:05.433976,269,634,1
225,2026-04-19T20:56:05.433976,188,361,1
251,2026-04-19T20:56:05.433976,0,0,1
257,2026-04-19T20:56:05.433976,59,137,1
264,2026-04-19T20:56:05.433976,140,149,1
265,2026-04-19T20:56:05.433976,577,600,1
267,2026-04-19T20:56:05.433976,0,0,1
274,2026-04-19T20:56:05.433976,0,0,1
278,2026-04-19T20:56:05.433976,148,148,1
273,2026-04-19T20:56:05.433976,216,220,1
233,2026-04-19T20:56:05.433976,237,415,1
237,2026-04-19T20:56:05.433976,0,160,1
242,2026-04-19T20:56:05.433976,0,0,1
743,2026-04-19T20:56:05.433976,142,274,1
266,2026-04-19T20:56:05.433976,200,285,1
2003,2026-04-19T20:56:05.433976,0,0,1
1753,2026-04-19T20:56:05.433976,115,396,1
2143,2026-04-19T20:56:05.433976,0,0,0
2113,2026-04-19T20:56:05.433976,0,0,1
247,2026-04-19T20:56:05.433976,0,323,1
503,2026-04-19T20:56:05.433976,0,600,1
255,2026-04-19T20:56:05.433976,193,200,1
603,2026-04-19T20:56:05.433976,0,0,1
624,2026-04-19T20:56:05.433976,238,250,1
213,2026-04-19T20:56:05.433976,294,300,1
216,2026-04-19T20:56:05.433976,235,466,1
217,2026-04-19T20:56:05.433976,613,950,1
219,2026-04-19T20:56:05.433976,70,70,0
221,2026-04-19T20:56:05.433976,217,399,1
222,2026-04-19T20:56:05.433976,192,438,1
226,2026-04-19T20:56:05.433976,328,415,1
227,2026-04-19T20:56:05.433976,1025,1300,1
228,2026-04-19T20:56:05.433976,83,400,1
250,2026-04-19T20:56:05.433976,0,0,1
256,2026-04-19T20:56:05.433976,352,366,1
260,2026-04-19T20:56:05.433976,52,52,1
261,2026-04-19T20:56:05.433976,962,962,1
263,2026-04-19T20:56:05.433976,148,151,1
268,2026-04-19T20:56:05.433976,0,0,1
270,2026-04-19T20:56:05.433976,383,396,1
271,2026-04-19T20:56:05.433976,0,0,1
276,2026-04-19T20:56:05.433976,168,168,0
277,2026-04-19T20:56:05.433976,210,218,1
279,2026-04-19T20:56:05.433976,590,590,1
331,2026-04-19T20:56:05.433976,174,225,1
333,2026-04-19T20:56:05.433976,0,0,1
450,2026-04-19T20:56:05.433976,0,0,1
231,2026-04-19T20:56:05.433976,431,550,1
235,2026-04-19T20:56:05.433976,251,279,1
239,2026-04-19T20:56:05.433976,387,566,1
240,2026-04-19T20:56:05.433976,231,234,1
241,2026-04-19T20:56:05.433976,0,0,1
723,2026-04-19T20:56:05.433976,75,105,1
1613,2026-04-19T20:56:05.433976,0,0,1
1575,2026-04-19T20:56:05.433976,0,103,1
1983,2026-04-19T20:56:05.433976,102,103,1
2053,2026-04-19T20:56:05.433976,0,0,1
1773,2026-04-19T20:56:05.433976,288,400,1
1856,2026-04-19T20:56:05.433976,0,0,1
245,2026-04-19T20:57:30.690473,396,540,1
464,2026-04-19T20:57:30.690473,0,0,1
593,2026-04-19T20:57:30.690473,264,341,1
623,2026-04-19T20:57:30.690473,620,620,1
643,2026-04-19T20:57:30.690473,867,930,1
211,2026-04-19T20:57:30.690473,238,242,1
220,2026-04-19T20:57:30.690473,1015,1230,1
223,2026-04-19T20:57:30.690473,0,270,1
224,2026-04-19T20:57:30.690473,225,338,1
252,2026-04-19T20:57:30.690473,0,0,1
253,2026-04-19T20:57:30.690473,0,767,1
254,2026-04-19T20:57:30.690473,0,0,1
258,2026-04-19T20:57:30.690473,29,80,1
259,2026-04-19T20:57:30.690473,57,57,1
262,2026-04-19T20:57:30.690473,201,204,1
269,2026-04-19T20:57:30.690473,392,393,0
272,2026-04-19T20:57:30.690473,0,0,1
275,2026-04-19T20:57:30.690473,332,400,1
280,2026-04-19T20:57:30.690473,0,0,1
321,2026-04-19T20:57:30.690473,143,146,1
451,2026-04-19T20:57:30.690473,396,399,1
229,2026-04-19T20:57:30.690473,304,842,1
230,2026-04-19T20:57:30.690473,315,410,1
232,2026-04-19T20:57:30.690473,0,0,1
234,2026-04-19T20:57:30.690473,62,120,1
238,2026-04-19T20:57:30.690473,29,92,1
243,2026-04-19T20:57:30.690473,0,0,1
218,2026-04-19T20:57:30.690473,172,399,1
663,2026-04-19T20:57:30.690473,233,250,1
773,2026-04-19T20:57:30.690473,177,300,1
783,2026-04-19T20:57:30.690473,46,46,1
1583,2026-04-19T20:57:30.690473,339,639,1
1663,2026-04-19T20:57:30.690473,0,0,1
2123,2026-04-19T20:57:30.690473,0,0,1
244,2026-04-19T20:57:30.690473,205,211,1
246,2026-04-19T20:57:30.690473,327,379,1
248,2026-04-19T20:57:30.690473,0,0,1
212,2026-04-19T20:57:30.690473,193,193,0
214,2026-04-19T20:57:30.690473,201,206,1
215,2026-04-19T20:57:30.690473,269,634,1
225,2026-04-19T20:57:30.690473,188,361,1
251,2026-04-19T20:57:30.690473,0,0,1
257,2026-04-19T20:57:30.690473,59,137,1
264,2026-04-19T20:57:30.690473,140,149,1
265,2026-04-19T20:57:30.690473,577,600,1
267,2026-04-19T20:57:30.690473,0,0,1
274,2026-04-19T20:57:30.690473,0,0,1
278,2026-04-19T20:57:30.690473,148,148,1
273,2026-04-19T20:57:30.690473,216,220,1
233,2026-04-19T20:57:30.690473,237,415,1
237,2026-04-19T20:57:30.690473,0,160,1
242,2026-04-19T20:57:30.690473,0,0,1
743,2026-04-19T20:57:30.690473,142,274,1
266,2026-04-19T20:57:30.690473,200,285,1
2003,2026-04-19T20:57:30.690473,0,0,1
1753,2026-04-19T20:57:30.690473,115,396,1
2143,2026-04-19T20:57:30.690473,0,0,0
2113,2026-04-19T20:57:30.690473,0,0,1
247,2026-04-19T20:57:30.690473,0,323,1
503,2026-04-19T20:57:30.690473,0,600,1
255,2026-04-19T20:57:30.690473,193,200,1
603,2026-04-19T20:57:30.690473,0,0,1
624,2026-04-19T20:57:30.690473,238,250,1
213,2026-04-19T20:57:30.690473,294,300,1
216,2026-04-19T20:57:30.690473,235,466,1
217,2026-04-19T20:57:30.690473,613,950,1
219,2026-04-19T20:57:30.690473,70,70,0
221,2026-04-19T20:57:30.690473,217,399,1
222,2026-04-19T20:57:30.690473,192,438,1
226,2026-04-19T20:57:30.690473,328,415,1
227,2026-04-19T20:57:30.690473,1025,1300,1
228,2026-04-19T20:57:30.690473,83,400,1
250,2026-04-19T20:57:30.690473,0,0,1
256,2026-04-19T20:57:30.690473,352,366,1
260,2026-04-19T20:57:30.690473,52,52,1
261,2026-04-19T20:57:30.690473,962,962,1
263,2026-04-19T20:57:30.690473,148,151,1
268,2026-04-19T20:57:30.690473,0,0,1
270,2026-04-19T20:57:30.690473,383,396,1
271,2026-04-19T20:57:30.690473,0,0,1
276,2026-04-19T20:57:30.690473,168,168,0
277,2026-04-19T20:57:30.690473,210,218,1
279,2026-04-19T20:57:30.690473,590,590,1
331,2026-04-19T20:57:30.690473,174,225,1
333,2026-04-19T20:57:30.690473,0,0,1
450,2026-04-19T20:57:30.690473,0,0,1
231,2026-04-19T20:57:30.690473,431,550,1
235,2026-04-19T20:57:30.690473,251,279,1
239,2026-04-19T20:57:30.690473,387,566,1
240,2026-04-19T20:57:30.690473,231,234,1
241,2026-04-19T20:57:30.690473,0,0,1
723,2026-04-19T20:57:30.690473,75,105,1
1613,2026-04-19T20:57:30.690473,0,0,1
1575,2026-04-19T20:57:30.690473,0,103,1
1983,2026-04-19T20:57:30.690473,102,103,1
2053,2026-04-19T20:57:30.690473,0,0,1
1773,2026-04-19T20:57:30.690473,288,400,1
1856,2026-04-19T20:57:30.690473,0,0,1
245,2026-04-19T20:58:39.529438,396,540,1
464,2026-04-19T20:58:39.529438,0,0,1
593,2026-04-19T20:58:39.529438,264,341,1
623,2026-04-19T20:58:39.529438,620,620,1
643,2026-04-19T20:58:39.529438,867,930,1
211,2026-04-19T20:58:39.529438,238,242,1
220,2026-04-19T20:58:39.529438,1015,1230,1
223,2026-04-19T20:58:39.529438,0,270,1
224,2026-04-19T20:58:39.529438,225,338,1
252,2026-04-19T20:58:39.529438,0,0,1
253,2026-04-19T20:58:39.529438,0,767,1
254,2026-04-19T20:58:39.529438,0,0,1
258,2026-04-19T20:58:39.529438,29,80,1
259,2026-04-19T20:58:39.529438,57,57,1
262,2026-04-19T20:58:39.529438,201,204,1
269,2026-04-19T20:58:39.529438,392,393,0
272,2026-04-19T20:58:39.529438,0,0,1
275,2026-04-19T20:58:39.529438,332,400,1
280,2026-04-19T20:58:39.529438,0,0,1
321,2026-04-19T20:58:39.529438,143,146,1
451,2026-04-19T20:58:39.529438,396,399,1
229,2026-04-19T20:58:39.529438,304,842,1
230,2026-04-19T20:58:39.529438,315,410,1
232,2026-04-19T20:58:39.529438,0,0,1
234,2026-04-19T20:58:39.529438,62,120,1
238,2026-04-19T20:58:39.529438,29,92,1
243,2026-04-19T20:58:39.529438,0,0,1
218,2026-04-19T20:58:39.529438,172,399,1
663,2026-04-19T20:58:39.529438,233,250,1
773,2026-04-19T20:58:39.529438,177,300,1
783,2026-04-19T20:58:39.529438,46,46,1
1583,2026-04-19T20:58:39.529438,339,639,1
1663,2026-04-19T20:58:39.529438,0,0,1
2123,2026-04-19T20:58:39.529438,0,0,1
244,2026-04-19T20:58:39.529438,205,211,1
246,2026-04-19T20:58:39.529438,327,379,1
248,2026-04-19T20:58:39.529438,0,0,1
212,2026-04-19T20:58:39.529438,193,193,0
214,2026-04-19T20:58:39.529438,201,206,1
215,2026-04-19T20:58:39.529438,269,634,1
225,2026-04-19T20:58:39.529438,188,361,1
251,2026-04-19T20:58:39.529438,0,0,1
257,2026-04-19T20:58:39.529438,59,137,1
264,2026-04-19T20:58:39.529438,140,149,1
265,2026-04-19T20:58:39.529438,577,600,1
267,2026-04-19T20:58:39.529438,0,0,1
274,2026-04-19T20:58:39.529438,0,0,1
278,2026-04-19T20:58:39.529438,148,148,1
273,2026-04-19T20:58:39.529438,216,220,1
233,2026-04-19T20:58:39.529438,237,415,1
237,2026-04-19T20:58:39.529438,0,160,1
242,2026-04-19T20:58:39.529438,0,0,1
743,2026-04-19T20:58:39.529438,142,274,1
266,2026-04-19T20:58:39.529438,200,285,1
2003,2026-04-19T20:58:39.529438,0,0,1
1753,2026-04-19T20:58:39.529438,115,396,1
2143,2026-04-19T20:58:39.529438,0,0,0
2113,2026-04-19T20:58:39.529438,0,0,1
247,2026-04-19T20:58:39.529438,0,323,1
503,2026-04-19T20:58:39.529438,0,600,1
255,2026-04-19T20:58:39.529438,193,200,1
603,2026-04-19T20:58:39.529438,0,0,1
624,2026-04-19T20:58:39.529438,238,250,1
213,2026-04-19T20:58:39.529438,294,300,1
216,2026-04-19T20:58:39.529438,235,466,1
217,2026-04-19T20:58:39.529438,613,950,1
219,2026-04-19T20:58:39.529438,70,70,0
221,2026-04-19T20:58:39.529438,217,399,1
222,2026-04-19T20:58:39.529438,192,438,1
226,2026-04-19T20:58:39.529438,328,415,1
227,2026-04-19T20:58:39.529438,1025,1300,1
228,2026-04-19T20:58:39.529438,83,400,1
250,2026-04-19T20:58:39.529438,0,0,1
256,2026-04-19T20:58:39.529438,352,366,1
260,2026-04-19T20:58:39.529438,52,52,1
261,2026-04-19T20:58:39.529438,962,962,1
263,2026-04-19T20:58:39.529438,148,151,1
268,2026-04-19T20:58:39.529438,0,0,1
270,2026-04-19T20:58:39.529438,383,396,1
271,2026-04-19T20:58:39.529438,0,0,1
276,2026-04-19T20:58:39.529438,168,168,0
277,2026-04-19T20:58:39.529438,210,218,1
279,2026-04-19T20:58:39.529438,590,590,1
331,2026-04-19T20:58:39.529438,174,225,1
333,2026-04-19T20:58:39.529438,0,0,1
450,2026-04-19T20:58:39.529438,0,0,1
231,2026-04-19T20:58:39.529438,431,550,1
235,2026-04-19T20:58:39.529438,251,279,1
239,2026-04-19T20:58:39.529438,387,566,1
240,2026-04-19T20:58:39.529438,231,234,1
241,2026-04-19T20:58:39.529438,0,0,1
723,2026-04-19T20:58:39.529438,75,105,1
1613,2026-04-19T20:58:39.529438,0,0,1
1575,2026-04-19T20:58:39.529438,0,103,1
1983,2026-04-19T20:58:39.529438,102,103,1
2053,2026-04-19T20:58:39.529438,0,0,1
1773,2026-04-19T20:58:39.529438,288,400,1
1856,2026-04-19T20:58:39.529438,0,0,1
464,2026-04-19T21:01:58.829950,0,0,1
593,2026-04-19T21:01:58.829950,266,341,1
255,2026-04-19T21:01:58.829950,193,200,1
643,2026-04-19T21:01:58.829950,867,930,1
213,2026-04-19T21:01:58.829950,150,400,1
215,2026-04-19T21:01:58.829950,272,634,1
222,2026-04-19T21:01:58.829950,190,438,1
223,2026-04-19T21:01:58.829950,0,270,1
224,2026-04-19T21:01:58.829950,225,338,1
226,2026-04-19T21:01:58.829950,328,415,1
252,2026-04-19T21:01:58.829950,0,0,1
253,2026-04-19T21:01:58.829950,0,767,1
254,2026-04-19T21:01:58.829950,0,0,1
257,2026-04-19T21:01:58.829950,60,137,1
260,2026-04-19T21:01:58.829950,52,52,1
270,2026-04-19T21:01:58.829950,383,396,1
272,2026-04-19T21:01:58.829950,0,0,1
275,2026-04-19T21:01:58.829950,332,400,1
279,2026-04-19T21:01:58.829950,590,590,1
280,2026-04-19T21:01:58.829950,0,0,1
321,2026-04-19T21:01:58.829950,143,146,1
232,2026-04-19T21:01:58.829950,0,0,1
233,2026-04-19T21:01:58.829950,237,415,1
234,2026-04-19T21:01:58.829950,62,120,1
235,2026-04-19T21:01:58.829950,252,279,1
